season,league_match,home,team_1,team_2,outcome,goals_conceded_t1,goals_conceced_t2,goals_scored_t1,goals_scored_t2,home_wins_t1,home_wins_t2,away_wins_t1,away_wins_t2,home_losses_t1,home_losses_t2,away_losses_t1,away_losses_t2,home_draws_t1,home_draws_t2,away_draws_t1,away_draws_t2,rank_position_t1,rank_position_t2,wins_streak_t1,wins_streak_t2,draws_streak_t1,draws_streak_t2,losses_streak_t1,losses_streak_t2
2017,21,team_2,Real Betis,Deportivo,draw,31,32,21,25,4,4,2,0,2,3,7,6,5,2,0,5,13,16,0,0,2,0,0,1
2017,21,team_2,Real Madrid,Celta,team_1,19,33,52,31,9,7,5,2,0,3,2,5,2,0,2,3,1,8,2,1,0,0,0,0
2017,22,team_2,R. Sociedad,Espanyol,team_1,30,27,34,29,7,4,5,4,2,2,5,3,2,5,0,3,5,8,1,3,0,0,0,0
2017,22,team_2,Valencia,Real Betis,draw,41,32,31,22,3,4,3,2,5,2,6,7,2,5,2,1,15,13,0,0,0,3,2,0
2017,22,team_2,Barcelona,Alavés,team_1,18,22,55,21,6,2,7,4,1,2,1,4,3,6,3,3,2,12,1,1,0,0,0,0
2017,22,team_2,Deportivo,Athletic,team_2,33,25,26,26,4,7,0,2,3,1,6,6,3,3,5,2,16,7,0,0,1,0,0,1
2017,22,team_2,Real Madrid,Osasuna,team_1,20,46,56,23,9,0,6,1,0,7,2,6,2,4,2,3,1,20,3,0,0,0,0,1
2017,22,team_2,Málaga,Villarreal,draw,35,14,28,28,5,7,0,2,3,2,6,2,2,2,5,6,14,6,0,0,0,1,1,0
2017,22,team_2,Real Sporting,Leganés,team_1,43,35,22,15,3,1,0,3,6,5,8,6,1,4,3,2,18,17,0,0,0,0,2,2
2017,22,team_2,Sevilla,Las Palmas,team_1,28,32,43,31,8,6,5,1,1,0,3,7,1,5,3,2,3,11,0,0,1,0,0,1
2017,22,team_2,Celta,Atlético,team_2,37,16,32,36,7,7,2,4,4,1,5,3,0,2,3,4,10,4,0,1,0,0,1,0
2017,22,team_2,Granada,Eibar,team_2,44,29,17,32,2,6,0,3,4,3,8,4,4,2,3,3,19,9,1,2,0,0,0,0
2017,23,team_2,Real Betis,Granada,team_2,32,48,22,17,4,2,2,0,2,4,7,9,6,4,1,3,13,19,0,0,4,0,0,1
2017,23,team_2,Atlético,Real Sporting,team_1,18,43,39,24,8,3,4,1,1,6,3,8,2,1,4,3,4,18,2,1,0,0,0,0
2017,23,team_2,Espanyol,Real Madrid,team_2,29,21,30,59,4,9,4,7,3,0,3,2,5,2,3,2,9,1,0,4,0,0,1,0
2017,23,team_2,Alavés,Deportivo,team_1,28,35,21,27,2,4,4,0,3,3,4,7,6,3,3,5,12,16,0,0,0,0,1,1
2017,23,team_2,Eibar,Sevilla,team_2,29,28,36,44,7,8,3,6,3,1,4,3,2,1,3,3,8,3,3,1,0,0,0,0
2017,23,team_2,Villarreal,R. Sociedad,team_1,15,31,29,36,7,7,2,6,2,2,2,5,3,2,6,0,6,5,0,2,2,0,0,0
2017,23,team_2,Athletic,Valencia,team_2,26,41,28,31,8,3,2,3,1,5,6,6,3,2,2,3,7,15,1,0,0,1,0,0
2017,23,team_2,Osasuna,Celta,team_2,49,40,24,34,0,7,1,2,8,4,6,6,4,0,3,3,20,10,0,0,0,0,2,2
2017,23,team_2,Leganés,Barcelona,team_2,37,18,15,61,1,6,3,8,6,1,6,1,4,3,2,3,17,2,0,2,0,0,3,0
2017,23,team_2,Las Palmas,Málaga,team_2,33,36,31,29,6,5,1,0,1,3,7,6,5,2,2,6,11,14,0,0,0,1,2,0
2017,24,team_2,R. Sociedad,Las Palmas,team_1,32,35,36,32,7,6,6,1,3,1,5,8,2,5,0,2,5,12,0,0,0,0,1,3
2017,24,team_2,Valencia,Alavés,team_2,41,28,33,22,4,2,3,5,5,3,6,4,2,6,3,3,14,11,1,1,0,0,0,0
2017,24,team_2,Sevilla,Real Betis,team_1,28,36,46,23,9,4,6,2,1,2,3,8,1,6,3,1,3,15,2,0,0,0,0,1
2017,24,team_2,Deportivo,Leganés,team_2,36,39,27,16,4,1,0,3,4,6,7,7,3,4,5,2,16,17,0,0,0,0,2,4
2017,24,team_2,Málaga,Eibar,team_2,37,31,31,36,6,7,0,3,3,3,6,5,2,2,6,3,13,8,1,0,0,0,0,1
2017,24,team_2,Osasuna,Espanyol,team_2,52,31,24,30,0,4,1,4,8,3,7,4,4,5,3,3,20,10,0,0,0,0,3,2
2017,24,team_2,Barcelona,Atlético,team_1,19,19,63,43,7,8,8,5,1,1,1,3,3,2,3,4,2,4,3,3,0,0,0,0
2017,24,team_2,Granada,Athletic,team_2,49,28,21,28,3,8,0,2,4,1,9,7,4,3,3,2,19,7,1,0,0,0,0,1
2017,24,team_2,Celta,Real Sporting,draw,40,47,37,25,8,3,2,1,4,7,6,8,0,1,3,3,9,18,1,0,0,0,0,1
2017,24,team_2,Real Madrid,Villarreal,team_1,21,15,61,30,10,7,7,3,0,2,2,2,2,3,2,6,1,6,5,1,0,0,0,0
2017,25,team_2,Eibar,R. Sociedad,draw,31,32,39,37,8,7,3,7,3,3,5,5,2,2,3,0,8,5,1,1,0,0,0,0
2017,25,team_2,Leganés,Valencia,team_2,39,43,20,34,2,4,3,3,6,5,7,7,4,2,2,3,16,14,1,0,0,0,0,1
2017,25,team_2,Real Betis,Málaga,team_1,38,40,24,31,4,6,2,0,3,3,8,7,6,2,1,6,15,13,0,0,0,0,2,1
2017,25,team_2,Real Sporting,Barcelona,team_2,48,20,26,65,3,7,1,9,7,1,8,1,2,3,3,3,18,2,0,4,1,0,0,0
2017,25,team_2,Villarreal,Osasuna,team_1,18,55,32,24,7,0,3,1,3,8,2,8,3,4,6,3,6,20,0,0,0,0,1,4
2017,25,team_2,Alavés,Granada,team_2,29,52,24,22,3,3,5,0,3,4,4,10,6,4,3,3,11,19,2,0,0,0,0,1
2017,25,team_2,Espanyol,Celta,draw,31,41,33,38,5,8,4,2,3,4,4,6,5,0,3,4,9,10,1,0,0,1,0,0
2017,25,team_2,Las Palmas,Real Madrid,draw,36,23,32,64,6,10,1,8,2,0,8,2,5,2,2,2,12,1,0,5,0,0,4,0
2017,25,team_2,Atlético,Deportivo,draw,21,40,44,27,8,4,5,0,2,4,3,8,2,3,4,5,4,17,0,0,0,0,1,3
2017,25,team_2,Athletic,Sevilla,team_2,29,29,31,48,9,9,2,7,1,1,7,3,3,1,2,3,7,3,1,3,0,0,0,0
2017,26,team_2,R. Sociedad,Real Betis,team_1,34,39,39,26,7,4,7,3,3,3,5,8,3,6,0,1,5,14,0,1,1,0,0,0
2017,26,team_2,Granada,Leganés,team_2,53,40,24,20,4,2,0,3,4,6,10,8,4,4,3,2,18,16,1,0,0,0,0,1
2017,26,team_2,Real Madrid,Eibar,team_1,26,33,67,41,10,8,8,3,0,3,2,5,3,2,2,4,1,7,0,0,1,1,0,0
2017,26,team_2,Espanyol,Villarreal,team_2,33,19,35,36,5,7,4,4,3,3,4,2,5,3,4,6,9,6,0,1,1,0,0,0
2017,26,team_2,Celta,Barcelona,team_2,43,21,40,71,8,8,2,9,4,1,6,1,1,3,4,3,10,2,0,5,2,0,0,0
2017,26,team_2,Deportivo,Real Sporting,team_1,41,54,28,27,4,3,0,1,4,7,8,9,4,2,5,3,17,19,0,0,1,0,0,1
2017,26,team_2,Valencia,Atlético,team_2,43,22,35,45,5,8,3,5,5,2,7,3,2,2,3,5,13,4,1,0,0,1,0,0
2017,26,team_2,Osasuna,Las Palmas,team_2,59,39,25,35,0,6,1,1,9,2,8,8,4,5,3,3,20,12,0,0,0,1,5,0
2017,26,team_2,Málaga,Athletic,team_2,42,30,32,31,6,9,0,2,4,1,7,8,2,3,6,2,15,8,0,0,0,0,2,1
2017,26,team_2,Sevilla,Alavés,draw,29,31,49,25,10,3,7,5,1,3,3,5,1,6,3,3,3,11,4,0,0,0,0,1
2017,27,team_2,Las Palmas,Espanyol,team_2,41,35,40,35,7,5,1,4,2,3,8,5,5,5,3,4,12,9,1,0,0,0,0,1
2017,27,team_2,Real Sporting,Valencia,draw,55,46,27,35,3,5,1,3,8,5,9,8,2,2,3,3,19,13,0,0,0,0,2,1
2017,27,team_2,Leganés,Sevilla,draw,40,30,21,50,3,10,3,7,6,1,8,3,4,1,2,4,16,3,1,0,0,1,0,0
2017,27,team_2,Alavés,Málaga,team_1,32,43,26,32,3,6,5,0,3,4,5,8,7,2,3,6,11,15,0,0,1,0,0,3
2017,27,team_2,Atlético,Granada,team_1,22,54,48,24,9,4,5,0,2,4,3,11,2,4,5,3,4,18,1,0,0,0,0,1
2017,27,team_2,Athletic,R. Sociedad,team_1,30,36,32,42,10,7,2,8,1,3,8,5,3,3,2,0,7,5,1,1,0,0,0,0
2017,27,team_2,Barcelona,Deportivo,team_2,21,41,76,29,9,4,9,1,1,4,1,8,3,4,3,5,2,17,5,1,0,0,0,0
2017,27,team_2,Villarreal,Celta,team_1,19,48,38,40,8,8,4,2,3,4,2,7,3,1,6,4,6,10,2,0,0,0,0,1
2017,27,team_2,Real Betis,Real Madrid,team_2,42,27,28,71,4,10,3,9,4,0,8,2,6,3,1,2,14,1,0,1,0,0,1,0
2017,27,team_2,Eibar,Osasuna,draw,37,64,42,27,8,0,3,1,4,9,5,9,2,4,4,3,8,20,0,0,0,0,1,5
2017,28,team_2,Villarreal,Las Palmas,team_2,19,45,39,43,8,7,5,1,3,2,2,9,3,5,6,3,5,12,3,0,0,0,0,1
2017,28,team_2,Espanyol,Eibar,draw,38,38,39,43,6,8,4,3,3,4,5,5,5,2,4,5,9,8,1,0,0,1,0,0
2017,28,team_2,Real Madrid,Athletic,team_1,28,30,73,34,11,10,9,3,0,1,2,8,3,3,2,2,1,7,2,2,0,0,0,0
2017,28,team_2,R. Sociedad,Alavés,team_2,38,33,42,28,7,3,8,6,4,3,5,5,3,7,0,3,6,10,0,1,0,0,1,0
2017,28,team_2,Osasuna,Real Betis,team_2,65,44,28,29,0,4,1,3,9,4,9,9,5,6,3,1,20,14,0,0,1,0,0,2
2017,28,team_2,Málaga,Leganés,draw,45,41,33,22,6,3,0,3,5,6,8,8,2,4,6,3,16,17,0,0,0,1,4,0
2017,28,team_2,Sevilla,Atlético,team_2,31,22,51,49,10,9,7,6,1,2,3,3,2,2,4,5,3,4,0,2,2,0,0,0
2017,28,team_2,Granada,Real Sporting,team_2,55,56,24,28,4,3,0,1,5,8,11,9,4,2,3,4,18,19,0,0,0,1,2,0
2017,28,team_2,Celta,Deportivo,team_1,49,42,40,31,8,5,2,1,5,4,7,8,1,4,4,5,11,15,0,2,0,0,2,0
2017,28,team_2,Valencia,Barcelona,team_2,47,23,36,77,5,9,3,9,5,1,8,2,3,3,3,3,13,2,0,0,1,0,0,1
2017,29,team_2,Real Betis,Espanyol,team_2,44,39,31,40,5,6,3,4,4,3,9,5,6,5,1,5,13,9,1,0,0,1,0,0
2017,29,team_2,Eibar,Villarreal,team_1,39,20,44,39,8,8,3,5,4,3,5,3,3,3,5,6,8,5,0,0,2,0,0,1
2017,29,team_2,Athletic,Osasuna,team_1,32,67,35,28,10,0,3,1,2,9,8,10,3,5,2,3,7,20,0,0,0,0,1,1
2017,29,team_2,Leganés,R. Sociedad,draw,41,39,22,42,3,7,3,8,6,4,8,6,5,3,3,0,17,6,0,0,2,0,0,2
2017,29,team_2,Atlético,Málaga,team_1,23,45,52,33,10,6,6,0,2,5,3,8,2,2,5,7,4,16,3,0,0,1,0,0
2017,29,team_2,Real Sporting,Sevilla,draw,57,34,31,52,4,10,1,7,8,1,9,4,2,2,4,4,18,3,1,0,0,0,0,1
2017,29,team_2,Alavés,Real Madrid,team_2,33,29,29,75,4,11,6,10,3,0,5,2,7,3,3,2,10,1,2,3,0,0,0,0
2017,29,team_2,Deportivo,Valencia,team_2,43,51,31,38,5,5,1,3,5,5,8,9,4,3,5,3,15,14,0,0,0,0,1,1
2017,29,team_2,Barcelona,Granada,team_1,25,58,81,25,10,4,9,0,1,5,2,12,3,4,3,3,2,19,1,0,0,0,0,3
2017,29,team_2,Las Palmas,Celta,team_2,45,49,44,41,8,8,1,3,2,5,9,7,5,1,3,4,12,11,1,1,0,0,0,0
2017,30,team_2,Espanyol,Athletic,team_2,40,33,42,37,7,10,4,4,3,2,5,8,5,3,5,2,9,7,1,1,0,0,0,0
2017,30,team_2,R. Sociedad,Atlético,team_2,40,23,43,54,7,10,8,7,4,2,6,3,4,2,0,5,5,3,0,4,1,0,0,0
2017,30,team_2,Villarreal,Real Betis,team_1,23,46,41,32,8,5,5,3,4,4,3,10,3,6,6,1,6,14,0,0,0,0,2,1
2017,30,team_2,Sevilla,Barcelona,team_2,34,26,52,85,10,10,7,10,1,1,4,2,3,3,4,3,4,2,0,2,1,0,0,0
2017,30,team_2,Osasuna,Alavés,team_1,69,36,29,29,0,4,1,6,10,3,10,6,5,7,3,3,20,11,0,0,0,0,2,1
2017,30,team_2,Granada,Deportivo,draw,62,46,26,31,4,5,0,1,6,5,12,9,4,4,3,5,19,17,0,0,0,0,4,2
2017,30,team_2,Málaga,Real Sporting,team_1,47,57,33,31,6,4,0,1,6,8,8,9,2,2,7,5,15,18,0,0,0,1,1,0
2017,30,team_2,Real Madrid,Leganés,team_1,29,42,78,23,12,3,10,3,0,6,2,8,3,5,2,4,1,16,4,0,0,3,0,0
2017,30,team_2,Las Palmas,Eibar,team_2,48,41,45,47,8,8,1,4,2,4,10,5,5,3,3,5,12,8,0,1,0,0,1,0
2017,30,team_2,Celta,Valencia,team_2,50,51,44,41,9,6,3,3,5,5,7,9,1,3,4,3,10,13,2,1,0,0,0,0
2017,31,team_2,Athletic,Villarreal,team_2,33,23,39,42,11,8,4,6,2,4,8,3,3,3,2,6,6,5,2,1,0,0,0,0
2017,31,team_2,Alavés,Espanyol,team_2,37,42,29,42,4,7,6,4,4,3,6,6,7,5,3,5,11,9,0,0,0,0,2,1
2017,31,team_2,Atlético,Real Madrid,draw,23,31,55,82,11,12,7,11,2,0,3,2,2,3,5,2,3,1,5,5,0,0,0,0
2017,31,team_2,Deportivo,Sevilla,team_2,46,37,31,52,5,10,1,7,5,1,9,5,5,3,5,4,16,4,0,0,1,0,0,1
2017,31,team_2,Barcelona,Málaga,team_2,26,47,88,34,11,6,10,1,1,6,2,8,3,2,3,7,2,15,3,1,0,0,0,0
2017,31,team_2,Valencia,Granada,team_1,53,62,44,26,7,4,3,0,5,6,9,12,3,4,3,4,12,19,2,0,0,1,0,0
2017,31,team_2,Eibar,Celta,team_1,42,53,50,46,9,9,4,3,4,5,5,8,3,1,5,4,8,10,2,0,0,0,0,1
2017,31,team_2,Leganés,Osasuna,team_2,46,69,25,30,3,0,3,2,7,10,8,10,5,5,4,3,17,20,0,1,0,0,1,0
2017,31,team_2,Real Betis,Las Palmas,team_2,47,51,32,46,5,8,3,1,5,2,10,11,6,5,1,3,14,13,0,0,0,0,2,2
2017,31,team_2,Real Sporting,R. Sociedad,team_2,58,41,31,43,4,7,1,8,9,4,9,7,2,4,5,0,18,7,0,0,0,0,1,1
2017,32,team_2,Las Palmas,Athletic,team_2,52,36,50,40,9,11,1,4,2,2,11,9,5,3,3,2,13,7,1,0,0,0,0,1
2017,32,team_2,Málaga,Deportivo,team_2,47,50,36,33,7,5,1,1,6,5,8,10,2,5,7,5,14,16,2,0,0,0,0,1
2017,32,team_2,Real Madrid,Real Sporting,team_1,32,61,83,32,12,4,11,1,0,9,2,10,4,2,2,5,1,18,0,0,1,0,0,2
2017,32,team_2,Osasuna,Atlético,team_2,70,24,32,56,1,11,2,7,10,2,10,3,5,2,3,6,20,3,2,0,0,1,0,0
2017,32,team_2,R. Sociedad,Barcelona,team_2,42,28,46,88,8,11,8,10,4,1,7,3,4,3,0,3,6,2,1,0,0,0,0,1
2017,32,team_2,Espanyol,Leganés,team_1,42,48,43,26,8,3,4,3,3,7,6,9,5,5,5,4,9,17,1,0,0,0,0,2
2017,32,team_2,Sevilla,Valencia,draw,39,54,56,47,11,7,7,4,1,5,5,9,3,3,4,3,4,12,1,3,0,0,0,0
2017,32,team_2,Eibar,Real Betis,team_2,42,51,52,33,9,5,5,3,4,5,5,11,3,6,5,1,8,15,3,0,0,0,0,3
2017,32,team_2,Celta,Granada,team_1,55,65,46,27,9,4,3,0,6,7,8,12,1,4,4,4,10,19,0,0,0,0,2,1
2017,32,team_2,Villarreal,Alavés,team_2,24,38,45,29,9,4,6,6,4,4,3,7,3,7,6,3,5,11,2,0,0,0,0,3
2017,33,team_2,Granada,Sevilla,team_2,68,39,27,56,4,11,0,7,8,1,12,5,4,3,4,5,19,4,0,0,0,1,2,0
2017,33,team_2,Valencia,Málaga,team_2,54,49,47,36,7,7,4,1,5,6,9,9,4,2,3,7,12,15,0,0,1,0,0,1
2017,33,team_2,Leganés,Villarreal,team_2,49,26,26,46,3,9,3,6,8,4,9,4,5,3,4,6,17,5,0,0,0,0,3,1
2017,33,team_2,Real Sporting,Osasuna,draw,64,73,34,32,4,1,1,2,10,10,10,11,2,5,5,3,18,20,0,0,0,0,3,1
2017,33,team_2,Atlético,Espanyol,team_1,24,42,59,44,12,8,7,5,2,3,3,6,2,5,6,5,3,9,1,2,0,0,0,0
2017,33,team_2,Deportivo,R. Sociedad,team_2,50,45,35,48,6,8,1,8,5,4,10,8,5,4,5,0,16,7,1,0,0,0,0,1
2017,33,team_2,Real Betis,Celta,team_1,51,55,35,49,6,9,3,4,5,6,11,8,6,1,1,4,14,10,1,1,0,0,0,0
2017,33,team_2,Alavés,Las Palmas,draw,39,57,31,51,5,9,6,1,4,2,7,12,7,5,3,3,11,13,1,0,0,0,0,1
2017,33,team_2,Barcelona,Real Madrid,team_1,30,34,91,86,12,12,10,12,1,0,3,2,3,4,3,2,2,1,1,1,0,0,0,0
2017,33,team_2,Athletic,Eibar,team_1,37,44,45,52,12,9,4,5,2,4,9,6,3,3,2,5,6,8,1,0,0,0,0,1
2017,34,team_2,Espanyol,Real Sporting,draw,43,66,44,36,8,4,5,1,4,10,6,10,5,2,5,6,9,18,0,0,0,1,1,0
2017,34,team_2,Málaga,Granada,team_1,49,70,38,27,8,4,1,0,6,8,9,13,2,4,7,4,15,19,1,0,0,0,0,3
2017,34,team_2,Villarreal,Atlético,team_1,27,24,48,60,10,12,6,8,4,2,4,3,3,2,6,6,5,3,1,2,0,0,0,0
2017,34,team_2,Osasuna,Barcelona,team_2,75,32,34,94,1,12,2,11,10,1,11,3,6,3,3,3,20,2,0,2,1,0,0,0
2017,34,team_2,Las Palmas,Leganés,team_2,58,51,52,27,9,3,1,3,2,8,12,10,6,5,3,4,13,17,0,0,1,0,0,4
2017,34,team_2,R. Sociedad,Valencia,team_1,45,56,49,47,9,7,8,4,4,5,8,10,4,4,0,3,7,12,1,0,0,0,0,1
2017,34,team_2,Real Madrid,Deportivo,team_1,37,51,88,35,12,6,12,1,1,5,2,11,4,5,2,5,1,16,0,0,0,0,1,1
2017,34,team_2,Eibar,Alavés,draw,45,40,52,32,9,5,5,6,5,4,6,7,3,7,5,4,8,10,0,0,0,1,2,0
2017,34,team_2,Celta,Sevilla,team_2,56,39,49,58,9,12,4,7,7,1,8,5,1,3,4,5,11,4,0,1,0,0,1,0
2017,34,team_2,Real Betis,Athletic,team_2,51,37,36,46,6,12,4,5,5,2,11,9,6,3,1,2,14,6,2,2,0,0,0,0
2017,35,team_2,Real Sporting,Villarreal,team_2,67,27,37,49,4,10,1,7,10,4,10,4,3,3,6,6,18,5,0,2,2,0,0,0
2017,35,team_2,Granada,R. Sociedad,team_2,72,47,27,52,4,9,0,9,9,4,13,8,4,4,4,0,19,7,0,2,0,0,4,0
2017,35,team_2,Valencia,Real Madrid,team_2,59,39,49,94,7,12,4,13,6,1,10,2,4,4,3,2,12,1,0,1,0,0,2,0
2017,35,team_2,Atlético,Las Palmas,team_1,25,61,60,52,12,9,8,1,3,2,3,13,2,6,6,3,3,13,0,0,0,0,1,1
2017,35,team_2,Barcelona,Espanyol,team_1,33,44,101,45,13,8,11,5,1,4,3,6,3,5,3,6,2,9,3,0,0,1,0,0
2017,35,team_2,Deportivo,Osasuna,draw,57,82,37,35,6,1,1,2,6,10,11,12,5,6,5,3,16,20,0,0,0,0,2,1
2017,35,team_2,Alavés,Real Betis,team_1,40,53,32,37,5,6,6,4,4,5,7,12,8,6,4,1,10,15,0,0,2,0,0,1
2017,35,team_2,Leganés,Eibar,team_2,51,45,30,52,4,9,3,5,8,5,10,6,5,3,4,6,17,8,1,0,0,1,0,0
2017,35,team_2,Athletic,Celta,team_1,38,58,48,50,13,9,5,4,2,7,9,9,3,1,2,4,6,11,3,0,0,0,0,2
2017,35,team_2,Sevilla,Málaga,team_2,40,49,60,40,13,8,7,2,1,6,5,9,3,2,5,7,4,14,2,2,0,0,0,0
2017,36,team_2,R. Sociedad,Sevilla,draw,48,44,54,62,10,13,9,7,4,1,8,6,4,3,0,5,7,4,3,0,0,0,0,1
2017,36,team_2,Las Palmas,Real Sporting,team_2,66,70,52,38,9,4,1,1,3,10,13,11,6,3,3,6,14,18,0,0,0,0,2,1
2017,36,team_2,Eibar,Atlético,team_2,45,25,54,65,10,12,5,9,5,3,6,3,3,2,6,6,8,3,1,1,0,0,0,0
2017,36,team_2,Villarreal,Barcelona,team_2,28,33,52,104,11,13,7,12,4,1,4,3,3,3,6,3,5,2,3,4,0,0,0,0
2017,36,team_2,Real Madrid,Granada,team_1,40,74,96,28,13,4,13,0,1,9,2,14,4,4,2,4,1,19,2,0,0,0,0,5
2017,36,team_2,Athletic,Alavés,team_2,38,41,51,36,13,5,6,7,2,4,9,7,3,8,2,4,6,10,4,1,0,0,0,0
2017,36,team_2,Osasuna,Valencia,team_2,84,61,37,50,1,7,2,4,10,6,12,11,7,4,3,3,20,13,0,0,1,0,0,3
2017,36,team_2,Espanyol,Deportivo,team_1,47,59,45,39,8,6,5,1,5,6,6,11,5,5,6,6,9,16,0,0,0,1,1,0
2017,36,team_2,Celta,Málaga,team_2,61,51,50,44,9,9,4,2,8,6,9,9,1,2,4,7,11,12,0,3,0,0,3,0
2017,36,team_2,Real Betis,Leganés,team_2,57,53,38,30,6,4,4,3,6,8,12,11,6,5,1,4,15,17,0,0,0,0,2,1
2017,37,team_2,Valencia,Espanyol,team_1,62,48,54,47,8,8,4,6,6,5,11,6,4,5,3,6,13,9,1,1,0,0,0,0
2017,37,team_2,Granada,Osasuna,team_2,78,88,28,38,4,1,0,2,10,10,14,13,4,7,4,3,19,20,0,0,0,0,5,1
2017,37,team_2,Celta,Alavés,team_2,64,41,50,37,9,6,4,7,8,4,10,7,1,8,4,4,12,10,0,2,0,0,4,0
2017,37,team_2,Barcelona,Las Palmas,team_1,34,67,108,52,14,9,12,1,1,3,3,14,3,6,3,3,2,14,5,0,0,0,0,3
2017,37,team_2,Sevilla,Real Madrid,team_2,45,40,63,100,13,13,7,14,1,1,6,2,4,4,5,2,4,1,0,3,1,0,0,0
2017,37,team_2,Deportivo,Villarreal,draw,61,32,40,53,6,11,1,7,7,4,11,5,5,3,6,6,17,5,0,0,0,0,1,1
2017,37,team_2,Real Sporting,Eibar,team_1,70,46,39,54,5,10,1,5,10,5,11,7,3,3,6,6,18,8,1,0,0,0,0,1
2017,37,team_2,Atlético,Real Betis,draw,25,61,66,38,13,6,9,4,3,6,3,13,2,6,6,1,3,15,2,0,0,0,0,3
2017,37,team_2,Leganés,Athletic,draw,53,39,34,51,5,13,3,6,8,2,11,10,5,3,4,2,16,6,1,0,0,0,0,1
2017,37,team_2,Málaga,R. Sociedad,draw,51,49,47,55,10,10,2,9,6,4,9,8,2,4,7,1,11,7,4,0,0,1,0,0
2017,38,team_2,Espanyol,Granada,team_1,49,80,47,29,8,4,6,0,6,10,6,15,5,4,6,4,10,20,0,0,0,0,1,5
2017,38,team_2,Real Betis,Real Sporting,draw,62,70,39,40,6,5,4,2,6,10,13,11,7,3,1,6,15,18,0,2,1,0,0,0
2017,38,team_2,Alavés,Leganés,draw,42,54,40,35,7,5,7,3,4,8,7,11,8,5,4,5,9,16,3,0,0,1,0,0
2017,38,team_2,Las Palmas,Deportivo,team_2,71,61,53,40,9,6,1,1,4,7,14,11,6,5,3,7,14,17,0,0,0,1,4,0
2017,38,team_2,Osasuna,Sevilla,team_2,89,49,40,64,2,13,2,7,10,1,13,7,7,4,3,5,19,4,1,0,0,0,0,1
2017,38,team_2,R. Sociedad,Celta,draw,51,67,57,51,10,9,9,4,4,8,8,11,5,1,1,4,7,13,0,0,2,0,0,5
2017,38,team_2,Villarreal,Valencia,team_1,32,62,53,55,11,8,7,5,4,6,5,11,4,4,6,3,5,12,0,2,1,0,0,0
2017,38,team_2,Athletic,Atlético,team_2,40,26,52,67,13,13,6,9,2,3,10,3,4,2,2,7,6,3,0,0,1,1,0,0
2017,38,team_2,Real Madrid,Málaga,team_1,41,53,104,49,14,10,14,2,1,6,2,9,4,2,2,8,1,11,4,0,0,1,0,0
2017,38,team_2,Eibar,Barcelona,team_2,47,35,54,112,10,14,5,13,6,1,7,3,3,3,6,3,8,2,0,5,0,0,2,0
2018,2,team_1,R. Sociedad,Villarreal,team_1,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,3,15,1,0,0,0,0,1
2018,2,team_1,Real Betis,Celta,team_1,2,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,14,17,0,0,0,0,1,1
2018,2,team_1,Alavés,Barcelona,team_2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,16,2,0,1,0,0,1,0
2018,2,team_1,Levante,Deportivo,draw,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,18,1,0,0,0,0,1
2018,2,team_1,Girona,Málaga,team_1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,9,20,0,0,1,0,0,1
2018,2,team_1,Las Palmas,Atlético,team_2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,19,8,0,0,0,1,1,0
2018,2,team_1,Eibar,Athletic,team_2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,12,1,0,0,1,0,0
2018,2,team_1,Espanyol,Leganés,team_2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10,5,0,1,1,0,0,0
2018,2,team_1,Getafe,Sevilla,team_2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,13,11,0,0,1,1,0,0
2018,2,team_1,Real Madrid,Valencia,draw,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0
2018,3,team_1,Leganés,Getafe,team_2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3,14,2,0,0,0,0,1
2018,3,team_1,Real Madrid,Levante,draw,2,2,5,3,0,1,1,0,0,0,0,0,1,1,0,0,6,10,0,0,1,1,0,0
2018,3,team_1,Valencia,Atlético,draw,2,3,3,7,1,0,0,1,0,0,0,0,0,0,1,1,5,4,0,1,1,0,0,0
2018,3,team_1,Sevilla,Eibar,team_1,1,1,2,1,0,0,1,1,0,1,0,0,1,0,0,0,7,11,1,0,0,0,0,1
2018,3,team_1,Barcelona,Espanyol,team_1,0,2,4,1,1,0,1,0,0,1,0,0,0,0,0,1,2,13,2,0,0,0,0,1
2018,3,team_1,Deportivo,R. Sociedad,team_2,5,2,2,6,0,1,0,1,1,0,0,0,0,0,1,0,15,1,0,2,1,0,0,0
2018,3,team_1,Athletic,Girona,team_1,0,2,1,3,0,1,1,0,0,0,0,0,1,1,0,0,9,8,1,1,0,0,0,0
2018,3,team_1,Celta,Alavés,team_1,5,3,3,0,0,0,0,0,1,1,1,1,0,0,0,0,18,17,0,0,0,0,2,2
